order_id,order_date,ship_date,customer_name,segment,country,city,state,region,category,sub_category,product_name,sales,quantity,discount,profit
ORD02301,2023-08-13,2023-08-19,Francisco Richards,Home Office,India,Bangalore,Karnataka,West,Office Supplies,Notebook,Notebook Lite,4000.73,10,0.24,25.44
ORD02302,2024-12-23,2024-12-25,Diana Peck DDS,Home Office,India,Mumbai,Karnataka,North,Office Supplies,Notebook,Notebook Lite,3963.4,8,0.3,260.02
ORD02303,2023-09-20,2023-09-22,Tammy Harris,Consumer,India,Surat,Delhi,North,Technology,Monitor,Monitor Plus,2693.19,4,0.08,-165.85
ORD02304,2023-06-02,2023-06-05,Benjamin Beck,Consumer,India,Delhi,Delhi,South,Office Supplies,Pen,Pen Lite,988.33,10,0.14,282.44
ORD02305,2024-10-04,2024-10-08,Julia Mendez,Consumer,India,Mumbai,Gujarat,South,Furniture,Table,Table Pro,3575.72,10,0.12,879.2
ORD02306,2025-07-23,2025-07-29,Megan Garcia,Corporate,India,Bangalore,Maharashtra,West,Office Supplies,Pen,Pen Pro,3618.54,6,0.23,349.66
ORD02307,2024-12-02,2024-12-04,Joshua Martinez,Home Office,India,Mumbai,Gujarat,South,Office Supplies,Notebook,Notebook Lite,4745.49,7,0.07,1083.19
ORD02308,2023-08-01,2023-08-02,Rebecca Ross,Consumer,India,Ahmedabad,Delhi,South,Furniture,Bookshelf,Bookshelf Max,4060.73,3,0.29,1049.88
ORD02309,2023-06-19,2023-06-20,Erin Jackson,Corporate,India,Bangalore,Delhi,West,Technology,Monitor,Monitor Max,2948.63,9,0.17,1003.43
ORD02310,2024-07-12,2024-07-16,Joshua Martinez,Corporate,India,Mumbai,Delhi,North,Furniture,Sofa,Sofa Pro,4577.83,4,0.05,956.3
ORD02311,2025-12-26,2026-01-01,Michael Kennedy,Corporate,India,Surat,Gujarat,East,Office Supplies,Pen,Pen Plus,4257.51,6,0.03,306.2
ORD02312,2023-07-25,2023-07-31,Adam Sanchez,Home Office,India,Mumbai,Gujarat,East,Technology,Mouse,Mouse Lite,2985.9,8,0.25,671.9
ORD02313,2025-02-21,2025-02-27,Brittney Guerrero,Home Office,India,Surat,Maharashtra,South,Technology,Keyboard,Keyboard Max,716.17,1,0.28,12.51
ORD02314,2023-07-19,2023-07-20,Lisa Strong,Consumer,India,Surat,Gujarat,West,Furniture,Chair,Chair Lite,963.69,3,0.16,298.88
ORD02315,2025-09-15,2025-09-16,Timothy Sharp,Corporate,India,Delhi,Gujarat,South,Furniture,Desk,Desk Lite,3674.96,1,0.3,726.28
ORD02316,2025-02-03,2025-02-04,Mary Friedman,Corporate,India,Surat,Gujarat,West,Furniture,Table,Table Plus,2441.76,8,0.21,-172.01
ORD02317,2025-12-08,2025-12-15,Elizabeth Miller,Home Office,India,Delhi,Maharashtra,North,Technology,Keyboard,Keyboard Plus,2604.92,9,0.01,90.94
ORD02318,2025-03-03,2025-03-10,Jeffery Williams,Corporate,India,Delhi,Delhi,North,Office Supplies,Notebook,Notebook Pro,1522.0,6,0.24,23.62
ORD02319,2024-10-23,2024-10-29,Nicole Garcia,Corporate,India,Bangalore,Gujarat,West,Furniture,Chair,Chair Pro,4535.73,4,0.18,-411.87
ORD02320,2023-09-25,2023-09-28,Maurice Stephens,Home Office,India,Ahmedabad,Gujarat,North,Technology,Keyboard,Keyboard Max,4081.04,2,0.21,686.77
ORD02321,2023-07-24,2023-07-26,Jeremiah Jones,Consumer,India,Delhi,Delhi,South,Office Supplies,File,File Pro,2015.67,9,0.04,153.33
ORD02322,2023-05-18,2023-05-23,Meagan Gibson,Corporate,India,Surat,Karnataka,North,Furniture,Table,Table Plus,1282.39,7,0.22,322.43
ORD02323,2025-05-17,2025-05-22,Elijah Allen,Corporate,India,Mumbai,Gujarat,South,Technology,Laptop,Laptop Plus,3688.1,1,0.17,477.68
ORD02324,2024-04-17,2024-04-24,Sandra Colon MD,Home Office,India,Ahmedabad,Gujarat,West,Technology,Keyboard,Keyboard Max,2542.25,5,0.06,705.83
ORD02325,2024-10-30,2024-11-06,Jennifer Hunt,Home Office,India,Surat,Delhi,North,Furniture,Table,Table Pro,468.08,5,0.1,6.63
ORD02326,2024-09-15,2024-09-16,Nicole Cain,Consumer,India,Ahmedabad,Delhi,East,Technology,Laptop,Laptop Lite,4541.36,2,0.05,655.71
ORD02327,2023-01-25,2023-01-27,Perry James,Corporate,India,Ahmedabad,Karnataka,North,Office Supplies,File,File Plus,1727.43,10,0.14,210.32
ORD02328,2025-04-21,2025-04-26,Ann Burton,Consumer,India,Mumbai,Karnataka,North,Technology,Keyboard,Keyboard Max,2286.91,1,0.27,83.61
ORD02329,2024-06-02,2024-06-07,Melissa Henderson,Corporate,India,Delhi,Delhi,North,Technology,Monitor,Monitor Lite,4055.3,9,0.18,-24.43
ORD02330,2025-08-09,2025-08-16,Ann Lopez,Corporate,India,Mumbai,Karnataka,South,Furniture,Desk,Desk Pro,3352.79,1,0.0,86.89
ORD02331,2024-04-29,2024-04-30,Mary Jefferson,Home Office,India,Delhi,Delhi,West,Office Supplies,Stapler,Stapler Max,1176.85,3,0.08,301.34
ORD02332,2023-01-01,2023-01-04,Yvette Griffin,Home Office,India,Delhi,Maharashtra,North,Furniture,Chair,Chair Pro,2737.08,9,0.26,448.86
ORD02333,2023-02-10,2023-02-17,Russell Thompson,Home Office,India,Bangalore,Delhi,East,Furniture,Desk,Desk Lite,1737.48,5,0.05,-133.51
ORD02334,2023-08-04,2023-08-05,Melissa Hensley,Corporate,India,Mumbai,Delhi,East,Furniture,Chair,Chair Lite,303.56,10,0.14,11.54
ORD02335,2023-11-03,2023-11-08,Vanessa Richards,Home Office,India,Surat,Delhi,East,Furniture,Desk,Desk Max,2848.11,8,0.05,211.7
ORD02336,2024-02-21,2024-02-26,Lisa Lucas,Home Office,India,Mumbai,Karnataka,North,Office Supplies,Pen,Pen Lite,101.56,9,0.08,21.16
ORD02337,2024-01-08,2024-01-15,Traci Hernandez,Corporate,India,Bangalore,Karnataka,North,Furniture,Bookshelf,Bookshelf Lite,4771.6,7,0.02,638.11
ORD02338,2025-06-18,2025-06-23,Melissa Allison,Home Office,India,Delhi,Maharashtra,West,Furniture,Desk,Desk Plus,1904.2,1,0.23,-14.65
ORD02339,2024-01-12,2024-01-18,Ashley Scott,Consumer,India,Delhi,Maharashtra,East,Furniture,Desk,Desk Pro,4049.09,8,0.02,1026.02
ORD02340,2025-05-09,2025-05-11,Ryan Thomas,Home Office,India,Surat,Delhi,South,Technology,Printer,Printer Plus,977.79,1,0.12,327.63
ORD02341,2024-05-10,2024-05-11,Marcus Orr,Corporate,India,Mumbai,Karnataka,North,Technology,Mouse,Mouse Lite,3949.58,4,0.19,1256.3
ORD02342,2025-02-12,2025-02-17,David Brown,Consumer,India,Delhi,Delhi,South,Office Supplies,Pen,Pen Plus,4925.31,5,0.21,1014.73
ORD02343,2025-03-13,2025-03-16,Jeff Smith,Corporate,India,Surat,Karnataka,North,Furniture,Desk,Desk Pro,3903.71,10,0.09,-150.52
ORD02344,2024-06-03,2024-06-08,Michelle Caldwell,Corporate,India,Surat,Gujarat,North,Furniture,Sofa,Sofa Pro,4434.62,9,0.1,617.6
ORD02345,2025-01-11,2025-01-14,Cheryl Terry,Consumer,India,Delhi,Karnataka,East,Furniture,Table,Table Plus,4817.27,3,0.16,-467.72
ORD02346,2023-03-03,2023-03-07,Jennifer Lewis,Corporate,India,Bangalore,Karnataka,North,Furniture,Sofa,Sofa Plus,2807.8,7,0.17,524.76
ORD02347,2023-09-24,2023-09-26,Andrew Lee,Consumer,India,Bangalore,Delhi,West,Technology,Mouse,Mouse Lite,655.6,2,0.28,-55.48
ORD02348,2023-09-27,2023-10-02,Christopher Perez,Home Office,India,Delhi,Maharashtra,North,Technology,Printer,Printer Max,4064.99,10,0.16,478.92
ORD02349,2025-01-11,2025-01-18,Steven Robinson,Home Office,India,Bangalore,Karnataka,East,Technology,Keyboard,Keyboard Max,2073.02,10,0.25,234.77
ORD02350,2023-01-18,2023-01-20,Jessica Perez,Corporate,India,Ahmedabad,Gujarat,East,Technology,Monitor,Monitor Pro,1013.76,3,0.16,129.71
ORD02351,2024-01-02,2024-01-07,Gail Mayer,Consumer,India,Surat,Maharashtra,North,Office Supplies,Pen,Pen Pro,2463.96,6,0.21,-80.01
ORD02352,2025-01-09,2025-01-12,Traci Davis,Corporate,India,Bangalore,Maharashtra,North,Office Supplies,Stapler,Stapler Pro,1864.54,5,0.02,44.64
ORD02353,2025-04-30,2025-05-02,Emily Glover,Consumer,India,Mumbai,Maharashtra,West,Furniture,Desk,Desk Lite,4378.51,6,0.2,-402.57
ORD02354,2023-12-16,2023-12-23,Ashley Gonzalez,Corporate,India,Mumbai,Maharashtra,South,Furniture,Sofa,Sofa Pro,301.46,7,0.02,42.37
ORD02355,2025-11-05,2025-11-09,Brenda Johnson,Home Office,India,Ahmedabad,Karnataka,North,Office Supplies,Paper,Paper Pro,751.71,4,0.21,-2.05
ORD02356,2025-07-01,2025-07-06,Cory Oliver,Home Office,India,Bangalore,Delhi,North,Furniture,Sofa,Sofa Lite,809.97,3,0.12,-53.49
ORD02357,2025-01-17,2025-01-18,Belinda Johnson,Corporate,India,Surat,Gujarat,South,Technology,Laptop,Laptop Max,3625.72,10,0.13,631.55
ORD02358,2023-09-25,2023-09-26,Lynn Kramer,Corporate,India,Surat,Maharashtra,South,Technology,Printer,Printer Plus,639.83,9,0.05,144.42
ORD02359,2023-01-08,2023-01-15,Keith Lee,Home Office,India,Surat,Gujarat,East,Office Supplies,Stapler,Stapler Max,1379.83,4,0.23,225.56
ORD02360,2023-06-08,2023-06-12,Ryan Moore,Home Office,India,Surat,Gujarat,West,Furniture,Chair,Chair Max,4219.47,10,0.19,-263.81
ORD02361,2023-08-15,2023-08-22,Christopher Williamson,Consumer,India,Bangalore,Karnataka,South,Furniture,Sofa,Sofa Lite,4817.7,3,0.09,1275.81
ORD02362,2023-06-13,2023-06-18,Marcia Gibbs,Home Office,India,Bangalore,Karnataka,West,Technology,Keyboard,Keyboard Plus,4632.1,4,0.21,-92.56
ORD02363,2025-08-02,2025-08-06,Bradley Miller,Consumer,India,Mumbai,Delhi,West,Office Supplies,Stapler,Stapler Lite,900.66,5,0.09,167.44
ORD02364,2025-02-09,2025-02-12,Kevin Fox,Corporate,India,Surat,Gujarat,South,Technology,Printer,Printer Pro,2408.94,6,0.27,575.03
ORD02365,2025-12-29,2026-01-04,Alyssa Flores,Corporate,India,Ahmedabad,Gujarat,North,Technology,Keyboard,Keyboard Max,142.88,5,0.04,15.99
ORD02366,2023-05-15,2023-05-19,Heather Harper,Corporate,India,Surat,Karnataka,West,Technology,Printer,Printer Plus,3510.06,8,0.07,304.81
ORD02367,2024-06-19,2024-06-24,Elizabeth Perry,Consumer,India,Ahmedabad,Gujarat,East,Technology,Keyboard,Keyboard Pro,811.26,1,0.07,204.32
ORD02368,2023-10-31,2023-11-04,Jeffrey Rivera,Consumer,India,Delhi,Delhi,North,Technology,Keyboard,Keyboard Max,1246.55,2,0.23,-21.25
ORD02369,2025-05-12,2025-05-17,Travis White,Home Office,India,Mumbai,Maharashtra,South,Furniture,Sofa,Sofa Plus,4849.81,1,0.26,898.96
ORD02370,2025-12-16,2025-12-22,Scott Ruiz,Home Office,India,Surat,Delhi,West,Furniture,Bookshelf,Bookshelf Lite,1400.84,5,0.05,222.51
ORD02371,2025-09-03,2025-09-10,Anthony Floyd,Consumer,India,Surat,Karnataka,South,Office Supplies,Stapler,Stapler Max,4674.48,6,0.07,784.41
ORD02372,2025-04-04,2025-04-07,Laura Ramirez,Home Office,India,Ahmedabad,Gujarat,West,Furniture,Table,Table Max,102.46,4,0.04,15.7
ORD02373,2023-05-19,2023-05-26,Julie Brown,Corporate,India,Surat,Delhi,East,Furniture,Desk,Desk Max,4211.52,5,0.09,434.73
ORD02374,2024-08-04,2024-08-06,Stephanie Morton,Consumer,India,Ahmedabad,Karnataka,West,Office Supplies,Pen,Pen Max,3224.42,2,0.12,392.47
ORD02375,2024-04-05,2024-04-10,Heidi Mccormick,Consumer,India,Mumbai,Delhi,South,Furniture,Bookshelf,Bookshelf Plus,1022.44,4,0.21,81.91
ORD02376,2023-12-24,2023-12-29,Charles Yates,Home Office,India,Ahmedabad,Maharashtra,South,Office Supplies,Paper,Paper Pro,2370.61,4,0.1,-25.7
ORD02377,2024-07-21,2024-07-24,Aaron French,Corporate,India,Mumbai,Gujarat,South,Furniture,Table,Table Plus,1280.33,4,0.02,439.91
ORD02378,2024-06-03,2024-06-04,Daniel Morton,Corporate,India,Surat,Gujarat,South,Furniture,Desk,Desk Plus,3186.03,9,0.11,705.9
ORD02379,2024-10-25,2024-10-26,Christopher Martinez,Consumer,India,Ahmedabad,Karnataka,North,Furniture,Chair,Chair Max,2028.82,3,0.07,-82.31
ORD02380,2025-12-30,2026-01-06,Randall Hughes,Home Office,India,Ahmedabad,Delhi,South,Furniture,Sofa,Sofa Plus,2518.35,10,0.29,50.49
ORD02381,2024-11-29,2024-12-03,Lisa Williams,Corporate,India,Ahmedabad,Maharashtra,East,Office Supplies,Paper,Paper Plus,1562.46,2,0.18,-46.37
ORD02382,2025-09-22,2025-09-29,Eric Melton,Home Office,India,Mumbai,Gujarat,East,Office Supplies,Pen,Pen Plus,2608.52,10,0.03,31.98
ORD02383,2024-06-04,2024-06-11,Dr. Krista Smith MD,Corporate,India,Delhi,Delhi,East,Office Supplies,Paper,Paper Lite,4871.83,10,0.21,544.19
ORD02384,2025-06-04,2025-06-11,Stephanie Decker,Corporate,India,Delhi,Maharashtra,North,Technology,Monitor,Monitor Lite,1191.54,9,0.19,-48.67
ORD02385,2023-10-02,2023-10-09,Jesus Gay,Home Office,India,Delhi,Maharashtra,East,Technology,Monitor,Monitor Plus,4267.77,9,0.2,1285.88
ORD02386,2025-07-27,2025-07-31,Katherine Daniel,Corporate,India,Bangalore,Karnataka,East,Technology,Laptop,Laptop Lite,4700.76,6,0.01,-144.65
ORD02387,2025-08-01,2025-08-02,Michael Brown,Home Office,India,Ahmedabad,Gujarat,North,Office Supplies,Stapler,Stapler Pro,1565.06,4,0.21,141.02
ORD02388,2025-05-05,2025-05-11,Jesse Hamilton,Corporate,India,Bangalore,Gujarat,South,Technology,Keyboard,Keyboard Pro,525.43,1,0.22,89.3
ORD02389,2023-08-23,2023-08-27,Greg Fitzgerald,Home Office,India,Delhi,Delhi,North,Furniture,Desk,Desk Max,4694.44,9,0.16,391.68
ORD02390,2023-04-04,2023-04-07,Natalie Johnson,Home Office,India,Bangalore,Maharashtra,West,Furniture,Bookshelf,Bookshelf Lite,3157.17,10,0.11,1095.44
ORD02391,2023-03-12,2023-03-13,Deborah Hogan,Consumer,India,Bangalore,Gujarat,East,Technology,Printer,Printer Lite,2421.88,3,0.21,-71.53
ORD02392,2025-07-27,2025-07-29,Joseph Smith,Home Office,India,Ahmedabad,Maharashtra,North,Technology,Mouse,Mouse Lite,1790.94,5,0.01,236.57
ORD02393,2025-12-01,2025-12-08,Alex Green,Corporate,India,Mumbai,Maharashtra,West,Office Supplies,Stapler,Stapler Lite,3012.15,10,0.11,568.38
ORD02394,2025-03-04,2025-03-08,Amber Hall,Home Office,India,Delhi,Karnataka,East,Technology,Keyboard,Keyboard Pro,1354.01,1,0.28,95.48
ORD02395,2025-10-03,2025-10-04,Kelly Macdonald,Home Office,India,Bangalore,Delhi,West,Office Supplies,Paper,Paper Plus,465.81,5,0.11,-37.06
ORD02396,2023-07-03,2023-07-08,Raymond Villegas,Consumer,India,Ahmedabad,Maharashtra,East,Furniture,Table,Table Max,291.63,8,0.06,93.15
ORD02397,2024-03-14,2024-03-16,Michael Turner,Home Office,India,Surat,Gujarat,West,Furniture,Sofa,Sofa Lite,3864.13,8,0.14,34.31
ORD02398,2025-09-12,2025-09-13,Amanda Hahn,Corporate,India,Bangalore,Karnataka,South,Office Supplies,File,File Pro,2979.92,3,0.25,-153.53
ORD02399,2024-06-21,2024-06-27,Brian Clark,Corporate,India,Ahmedabad,Gujarat,East,Technology,Mouse,Mouse Max,335.01,6,0.29,10.23
ORD02400,2025-11-04,2025-11-10,Andrew Weber,Consumer,India,Bangalore,Karnataka,West,Office Supplies,Pen,Pen Lite,3613.61,10,0.18,533.92
ORD02401,2025-11-10,2025-11-14,Stephanie Holmes,Consumer,India,Mumbai,Maharashtra,South,Technology,Printer,Printer Pro,718.77,7,0.03,-2.48
ORD02402,2023-06-12,2023-06-15,David Hodges,Consumer,India,Ahmedabad,Karnataka,East,Technology,Laptop,Laptop Pro,1155.84,3,0.18,206.1
ORD02403,2025-04-25,2025-04-28,Tyler Wells,Home Office,India,Delhi,Maharashtra,East,Furniture,Bookshelf,Bookshelf Pro,4952.33,7,0.23,-155.15
ORD02404,2025-02-12,2025-02-14,Christopher Turner,Corporate,India,Ahmedabad,Gujarat,South,Office Supplies,File,File Plus,769.1,3,0.14,36.37
ORD02405,2023-09-23,2023-09-25,Sharon Perry,Corporate,India,Delhi,Gujarat,South,Technology,Laptop,Laptop Max,4488.37,5,0.01,323.2
ORD02406,2025-11-28,2025-12-03,Ronald Hughes,Home Office,India,Surat,Gujarat,East,Technology,Keyboard,Keyboard Pro,3696.07,5,0.03,489.59
ORD02407,2025-06-02,2025-06-03,Steven Ray,Consumer,India,Delhi,Delhi,East,Furniture,Desk,Desk Lite,3562.71,2,0.25,-7.55
ORD02408,2023-03-10,2023-03-15,Gregory Morris,Corporate,India,Delhi,Delhi,East,Office Supplies,File,File Max,2806.53,4,0.12,131.55
ORD02409,2023-01-31,2023-02-02,Robert Smith,Home Office,India,Bangalore,Karnataka,South,Furniture,Table,Table Pro,842.35,5,0.21,-27.69
ORD02410,2024-04-25,2024-04-29,Stephanie Johnson,Consumer,India,Bangalore,Gujarat,South,Technology,Monitor,Monitor Lite,430.21,6,0.01,139.54
ORD02411,2023-09-07,2023-09-10,Aaron Bailey,Corporate,India,Ahmedabad,Karnataka,North,Office Supplies,Stapler,Stapler Pro,3950.53,10,0.23,795.21
ORD02412,2023-07-09,2023-07-16,Amy Scott,Home Office,India,Surat,Delhi,West,Furniture,Desk,Desk Plus,2531.74,2,0.25,674.87
ORD02413,2025-04-18,2025-04-23,Jennifer Key DDS,Consumer,India,Mumbai,Gujarat,East,Furniture,Desk,Desk Pro,2783.45,4,0.09,935.16
ORD02414,2025-11-22,2025-11-23,Colin Wallace,Corporate,India,Ahmedabad,Maharashtra,South,Technology,Laptop,Laptop Max,598.78,9,0.19,24.2
ORD02415,2025-06-30,2025-07-07,Abigail Roberts,Home Office,India,Mumbai,Karnataka,North,Office Supplies,Pen,Pen Max,2956.87,1,0.09,303.66
ORD02416,2025-07-17,2025-07-18,Deanna Mills,Consumer,India,Surat,Gujarat,East,Technology,Monitor,Monitor Max,1514.77,9,0.14,-6.5
ORD02417,2024-10-06,2024-10-10,Vanessa Smith,Corporate,India,Bangalore,Delhi,North,Furniture,Sofa,Sofa Lite,669.46,3,0.14,132.3
ORD02418,2023-02-25,2023-02-27,Colleen Castro,Home Office,India,Bangalore,Karnataka,North,Office Supplies,Paper,Paper Plus,1113.23,8,0.08,198.38
ORD02419,2023-08-07,2023-08-13,Nicholas Howell,Home Office,India,Delhi,Delhi,North,Technology,Printer,Printer Pro,1182.36,10,0.09,-19.37
ORD02420,2024-04-04,2024-04-06,Douglas Lopez,Home Office,India,Bangalore,Gujarat,East,Furniture,Chair,Chair Lite,2161.81,8,0.11,698.56
ORD02421,2023-06-29,2023-07-05,Leah Anderson,Corporate,India,Mumbai,Delhi,West,Furniture,Table,Table Pro,4190.75,2,0.01,587.61
ORD02422,2024-04-07,2024-04-11,Mitchell Gould,Corporate,India,Bangalore,Karnataka,West,Technology,Keyboard,Keyboard Max,235.39,5,0.01,6.22
ORD02423,2025-11-28,2025-12-03,Ethan Pearson,Home Office,India,Surat,Karnataka,North,Office Supplies,Stapler,Stapler Pro,1394.54,5,0.16,153.8
ORD02424,2025-08-17,2025-08-18,Kristen Sparks,Consumer,India,Delhi,Delhi,East,Technology,Monitor,Monitor Plus,3779.79,8,0.15,1247.67
ORD02425,2025-06-28,2025-07-03,Brenda Boone,Corporate,India,Ahmedabad,Gujarat,East,Technology,Laptop,Laptop Pro,561.15,2,0.13,88.76
ORD02426,2024-07-02,2024-07-05,Rebecca Russell,Corporate,India,Mumbai,Maharashtra,South,Technology,Laptop,Laptop Plus,1503.94,6,0.1,250.2
ORD02427,2024-09-12,2024-09-18,Pamela Johnson,Corporate,India,Surat,Maharashtra,North,Office Supplies,File,File Lite,2844.99,7,0.3,900.52
ORD02428,2024-03-08,2024-03-14,Marc Paul,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Pen,Pen Lite,1208.98,4,0.27,355.92
ORD02429,2025-03-01,2025-03-07,Cynthia Cook,Consumer,India,Ahmedabad,Karnataka,South,Furniture,Table,Table Max,602.76,10,0.14,165.25
ORD02430,2024-07-13,2024-07-18,Lisa Hill,Home Office,India,Bangalore,Delhi,West,Furniture,Table,Table Max,2501.78,3,0.28,-29.44
ORD02431,2023-11-11,2023-11-18,Andrea Ray,Corporate,India,Ahmedabad,Maharashtra,East,Office Supplies,Notebook,Notebook Plus,2421.85,7,0.17,481.23
ORD02432,2025-03-10,2025-03-14,Shannon Garcia,Home Office,India,Ahmedabad,Karnataka,South,Technology,Monitor,Monitor Max,4689.27,7,0.0,298.83
ORD02433,2023-09-14,2023-09-15,Nicole Tyler,Corporate,India,Bangalore,Maharashtra,East,Furniture,Bookshelf,Bookshelf Max,4410.14,2,0.12,231.76
ORD02434,2025-03-31,2025-04-02,Erin Alvarez,Consumer,India,Mumbai,Delhi,East,Furniture,Sofa,Sofa Lite,4107.07,9,0.21,417.02
ORD02435,2024-05-01,2024-05-04,Jeffrey Meyer,Home Office,India,Bangalore,Karnataka,West,Technology,Mouse,Mouse Plus,3323.99,8,0.21,1136.75
ORD02436,2023-09-16,2023-09-21,William Castillo,Consumer,India,Delhi,Gujarat,North,Furniture,Sofa,Sofa Pro,4177.07,1,0.1,749.83
ORD02437,2023-08-16,2023-08-22,Janice Craig,Consumer,India,Delhi,Gujarat,West,Office Supplies,Pen,Pen Plus,3865.05,1,0.02,181.72
ORD02438,2024-05-31,2024-06-07,Matthew Townsend,Consumer,India,Ahmedabad,Gujarat,South,Office Supplies,Paper,Paper Plus,3747.58,9,0.02,1223.22
ORD02439,2025-02-07,2025-02-14,Scott Brown,Home Office,India,Bangalore,Karnataka,West,Office Supplies,Paper,Paper Plus,2886.16,1,0.23,603.12
ORD02440,2023-05-31,2023-06-01,Alicia Williams,Corporate,India,Surat,Karnataka,East,Technology,Mouse,Mouse Max,1355.3,5,0.16,165.63
ORD02441,2023-05-24,2023-05-29,Miss Lisa Dixon MD,Consumer,India,Surat,Gujarat,West,Office Supplies,Stapler,Stapler Plus,735.59,2,0.23,101.98
ORD02442,2025-03-25,2025-04-01,Kari Parker,Home Office,India,Surat,Gujarat,South,Technology,Printer,Printer Plus,1472.76,8,0.12,275.6
ORD02443,2023-08-27,2023-09-02,James Martinez,Corporate,India,Bangalore,Gujarat,West,Furniture,Sofa,Sofa Lite,3157.57,10,0.07,404.28
ORD02444,2023-01-31,2023-02-07,Edwin Martin,Home Office,India,Bangalore,Maharashtra,South,Furniture,Sofa,Sofa Max,1256.9,4,0.23,251.24
ORD02445,2023-11-02,2023-11-08,Robin Hayes,Home Office,India,Surat,Karnataka,East,Technology,Printer,Printer Max,4034.95,8,0.27,-86.1
ORD02446,2024-10-03,2024-10-05,Cheryl Kerr,Home Office,India,Bangalore,Delhi,South,Technology,Mouse,Mouse Lite,4539.64,7,0.23,73.37
ORD02447,2025-06-09,2025-06-14,Michael Brown,Consumer,India,Surat,Gujarat,West,Office Supplies,File,File Max,609.18,2,0.02,153.77
ORD02448,2025-11-30,2025-12-01,Vincent Diaz,Corporate,India,Mumbai,Gujarat,West,Technology,Printer,Printer Plus,1636.35,8,0.14,455.58
ORD02449,2025-09-07,2025-09-12,Allison Lozano,Consumer,India,Mumbai,Karnataka,South,Furniture,Bookshelf,Bookshelf Lite,308.05,6,0.17,64.58
ORD02450,2025-04-24,2025-04-26,Kathryn Hayes,Consumer,India,Surat,Delhi,East,Technology,Laptop,Laptop Pro,4437.31,7,0.12,-398.83
ORD02451,2023-12-25,2023-12-30,Kelly Hunter,Corporate,India,Surat,Karnataka,South,Office Supplies,Pen,Pen Max,1631.4,10,0.18,535.3
ORD02452,2024-10-08,2024-10-15,Katie Ewing,Corporate,India,Delhi,Delhi,North,Furniture,Bookshelf,Bookshelf Pro,1763.97,10,0.29,471.43
ORD02453,2024-03-19,2024-03-23,Robert Matthews,Corporate,India,Surat,Delhi,West,Technology,Monitor,Monitor Lite,4817.72,8,0.0,1058.54
ORD02454,2023-07-31,2023-08-02,Jessica Douglas,Consumer,India,Surat,Gujarat,North,Furniture,Chair,Chair Pro,1855.6,9,0.09,524.34
ORD02455,2024-05-25,2024-05-26,Scott Haynes,Consumer,India,Mumbai,Maharashtra,West,Furniture,Desk,Desk Plus,3728.42,9,0.21,596.98
ORD02456,2023-03-22,2023-03-26,Jacob Haley,Home Office,India,Delhi,Maharashtra,West,Technology,Laptop,Laptop Max,3430.61,9,0.16,-214.58
ORD02457,2024-12-15,2024-12-17,Kristi Carter,Corporate,India,Ahmedabad,Delhi,South,Furniture,Bookshelf,Bookshelf Lite,960.27,8,0.04,-68.35
ORD02458,2025-06-13,2025-06-19,Amber Lee,Consumer,India,Delhi,Delhi,North,Furniture,Chair,Chair Plus,3596.53,8,0.18,336.08
ORD02459,2024-12-24,2024-12-27,Shawn Nelson,Consumer,India,Ahmedabad,Gujarat,East,Office Supplies,Paper,Paper Max,502.3,1,0.01,31.92
ORD02460,2023-09-21,2023-09-25,Cynthia Bradley,Corporate,India,Ahmedabad,Karnataka,South,Office Supplies,Notebook,Notebook Plus,4391.71,4,0.21,-413.75
ORD02461,2023-03-20,2023-03-22,Kyle Nash,Consumer,India,Mumbai,Maharashtra,East,Technology,Keyboard,Keyboard Plus,3741.82,9,0.07,813.57
ORD02462,2024-02-24,2024-02-29,Martin Abbott,Home Office,India,Ahmedabad,Gujarat,West,Furniture,Sofa,Sofa Lite,617.9,7,0.23,-22.43
ORD02463,2025-05-14,2025-05-21,Leonard Reeves,Corporate,India,Mumbai,Gujarat,South,Technology,Laptop,Laptop Plus,4504.27,7,0.18,1244.38
ORD02464,2025-02-04,2025-02-07,Brooke Jones DVM,Corporate,India,Delhi,Delhi,West,Technology,Keyboard,Keyboard Pro,4553.91,2,0.28,342.87
ORD02465,2024-08-11,2024-08-14,Jose Jackson,Home Office,India,Ahmedabad,Karnataka,West,Technology,Printer,Printer Max,3954.46,6,0.17,-217.76
ORD02466,2025-04-25,2025-05-02,Crystal Rice,Consumer,India,Ahmedabad,Delhi,North,Technology,Printer,Printer Max,3481.82,9,0.0,-145.13
ORD02467,2025-04-15,2025-04-20,Shane Mcdaniel,Consumer,India,Ahmedabad,Delhi,South,Technology,Printer,Printer Max,2887.07,7,0.03,645.19
ORD02468,2024-05-15,2024-05-21,Kimberly Davis,Home Office,India,Surat,Karnataka,West,Furniture,Table,Table Max,855.09,9,0.28,39.31
ORD02469,2024-07-09,2024-07-15,Jennifer Villarreal,Corporate,India,Surat,Delhi,North,Technology,Keyboard,Keyboard Pro,333.47,5,0.15,27.37
ORD02470,2024-11-06,2024-11-13,Stephanie Duncan,Consumer,India,Delhi,Karnataka,South,Technology,Laptop,Laptop Lite,837.83,6,0.1,174.79
ORD02471,2023-06-18,2023-06-22,Susan Henderson,Corporate,India,Mumbai,Gujarat,West,Technology,Mouse,Mouse Pro,1417.98,10,0.01,10.04
